time_ms,src,dst,bytes
700.114,2,3,1200
700.115,9,10,1200
700.116,12,13,1200
700.119,10,11,1200
700.120,11,12,1200
700.120,1,2,1200
700.121,5,6,1200
700.122,8,9,1200
700.127,5,6,1200
700.128,8,9,1200
700.129,15,0,1200
700.129,7,8,1200
700.130,14,15,1200
700.131,2,3,1200
700.131,0,1,1200
700.131,6,7,1200
700.132,8,9,1200
700.133,10,11,1200
700.134,3,4,1200
700.134,10,11,1200
700.135,3,4,1200
700.138,7,8,1200
700.139,2,3,1200
700.139,4,5,1200
700.139,12,13,1200
700.140,7,8,1200
700.142,8,9,1200
700.143,7,8,1200
700.143,14,15,1200
700.144,1,2,1200
700.146,0,1,1200
700.148,10,11,1200
700.148,8,9,1200
700.149,11,12,1200
700.152,1,2,1200
700.155,1,2,1200
700.158,12,13,1200
700.159,7,8,1200
700.160,4,5,1200
700.161,15,0,1200
700.162,5,6,1200
700.162,9,10,1200
700.163,9,10,1200
700.164,7,8,1200
700.165,13,14,1200
700.165,3,4,1200
700.165,15,0,1200
700.166,8,9,1200
700.167,3,4,1200
700.167,13,14,1200
700.168,5,6,1200
700.168,12,13,1200
700.169,2,3,1200
700.170,15,0,1200
700.171,3,4,1200
700.172,14,15,1200
700.174,0,1,1200
700.175,12,13,1200
700.176,6,7,1200
700.177,11,12,1200
700.180,8,9,1200
700.180,10,11,1200
700.182,14,15,1200
700.183,14,15,1200
700.184,5,6,1200
700.185,4,5,1200
700.185,13,14,1200
700.186,15,0,1200
700.187,10,11,1200
700.187,10,11,1200
700.188,15,0,1200
700.188,4,5,1200
700.190,14,15,1200
700.191,9,10,1200
700.191,2,3,1200
700.192,4,5,1200
700.193,13,14,1200
700.193,14,15,1200
700.195,1,2,1200
700.196,15,0,1200
700.197,4,5,1200
700.197,0,1,1200
700.200,14,15,1200
700.203,0,1,1200
700.203,14,15,1200
700.204,14,15,1200
700.206,11,12,1200
700.208,6,7,1200
700.209,6,7,1200
700.210,3,4,1200
700.210,10,11,1200
700.211,6,7,1200
700.211,5,6,1200
700.212,9,10,1200
700.212,10,11,1200
700.214,13,14,1200
700.215,11,12,1200
700.216,8,9,1200
700.217,11,12,1200
700.220,13,14,1200
700.220,1,2,1200
700.221,2,3,1200
700.223,7,8,1200
700.223,6,7,1200
700.224,5,6,1200
700.224,14,15,1200
700.225,6,7,1200
700.225,4,5,1200
700.227,15,0,1200
700.228,12,13,1200
700.229,5,6,1200
700.231,6,7,1200
700.236,12,13,1200
700.236,12,13,1200
700.238,6,7,1200
700.239,7,8,1200
700.241,12,13,1200
700.243,1,2,1200
700.245,4,5,1200
700.245,8,9,1200
700.245,4,5,1200
700.246,11,12,1200
700.246,4,5,1200
700.247,3,4,1200
700.247,7,8,1200
700.249,11,12,1200
700.249,15,0,1200
700.249,0,1,1200
700.250,3,4,1200
700.250,7,8,1200
700.251,0,1,1200
700.252,4,5,1200
700.253,13,14,1200
700.253,8,9,1200
700.255,11,12,1200
700.255,9,10,1200
700.257,10,11,1200
700.258,5,6,1200
700.259,1,2,1200
700.260,11,12,1200
700.261,15,4,1200
700.261,8,9,1200
700.262,6,7,1200
700.262,13,14,1200
700.262,13,14,1200
700.263,3,4,1200
700.263,8,9,1200
700.263,10,11,1200
700.265,14,15,1200
700.266,1,2,1200
700.268,2,3,1200
700.268,10,11,1200
700.269,2,3,1200
700.269,3,4,1200
700.269,1,2,1200
700.271,2,3,1200
700.271,15,0,1200
700.271,5,6,1200
700.271,7,8,1200
700.272,7,8,1200
700.272,14,15,1200
700.274,12,13,1200
700.274,6,7,1200
700.274,13,14,1200
700.274,13,14,1200
700.275,4,5,1200
700.276,11,12,1200
700.276,9,10,1200
700.278,15,0,1200
700.278,2,3,1200
700.280,2,3,1200
700.281,11,12,1200
700.283,4,5,1200
700.284,5,6,1200
700.288,11,12,1200
700.289,0,1,1200
700.289,7,8,1200
700.290,1,2,1200
700.291,5,6,1200
700.291,10,11,1200
700.291,12,13,1200
700.292,15,0,1200
700.296,4,5,1200
700.296,14,15,1200
700.297,0,1,1200
700.297,13,14,1200
700.297,5,6,1200
700.297,0,1,1200
700.298,12,13,1200
700.299,12,13,1200
700.299,1,2,1200
700.300,10,11,1200
700.300,12,13,1200
700.303,7,8,1200
700.303,0,1,1200
700.305,0,1,1200
700.305,14,15,1200
700.306,12,11,1200
700.306,15,0,1200
700.306,13,14,1200
700.309,12,13,1200
700.310,14,15,1200
700.310,7,8,1200
700.311,15,0,1200
700.313,7,8,1200
700.315,14,15,1200
700.315,12,13,1200
700.315,15,0,1200
700.317,10,11,1200
700.318,2,3,1200
700.318,12,13,1200
700.320,8,9,1200
700.322,11,12,1200
700.322,6,7,1200
700.325,5,6,1200
700.328,8,9,1200
700.328,1,2,1200
700.329,8,9,1200
700.329,13,14,1200
700.331,10,11,1200
700.332,2,3,1200
700.332,2,3,1200
700.333,1,2,1200
700.333,14,15,1200
700.333,9,10,1200
700.335,13,14,1200
700.335,10,11,1200
700.336,0,1,1200
700.337,11,12,1200
700.338,15,0,1200
700.341,6,7,1200
700.345,8,9,1200
700.345,10,11,1200
700.346,2,3,1200
700.348,13,14,1200
700.349,9,10,1200
700.350,10,11,1200
700.353,6,7,1200
700.353,5,6,1200
700.354,7,8,1200
700.354,1,2,1200
700.355,7,8,1200
700.357,10,11,1200
700.359,2,3,1200
700.360,7,8,1200
700.361,13,14,1200
700.361,9,10,1200
700.362,7,8,1200
700.362,11,12,1200
700.366,10,11,1200
700.366,11,12,1200
700.368,7,8,1200
700.368,12,13,1200
700.369,12,13,1200
700.369,9,10,1200
700.370,7,8,1200
700.372,13,14,1200
700.374,3,4,1200
700.377,10,11,1200
700.377,7,8,1200
700.377,12,13,1200
700.378,3,4,1200
700.379,8,9,1200
700.379,14,15,1200
700.383,13,14,1200
700.385,7,8,1200
700.385,9,10,1200
700.385,15,0,1200
700.386,2,3,1200
700.387,6,7,1200
700.389,12,13,1200
700.389,2,3,1200
700.389,7,8,1200
700.389,9,10,1200
700.390,3,4,1200
700.390,8,9,1200
700.391,14,15,1200
700.393,7,8,1200
700.393,15,0,1200
700.393,0,1,1200
700.395,4,5,1200
700.398,12,13,1200
700.398,11,12,1200
700.399,3,4,1200
700.401,4,5,1200
700.401,0,1,1200
700.404,8,9,1200
700.405,2,3,1200
700.405,12,13,1200
700.405,11,12,1200
700.407,2,3,1200
700.409,12,13,1200
700.409,10,11,1200
700.410,5,6,1200
700.410,0,1,1200
700.410,5,6,1200
700.413,5,6,1200
700.413,0,1,1200
700.414,5,6,1200
700.415,11,12,1200
700.417,8,9,1200
700.420,5,6,1200
700.421,7,8,1200
700.422,2,3,1200
700.422,7,8,1200
700.424,3,4,1200
700.426,5,6,1200
700.428,9,10,1200
700.428,4,5,1200
700.430,8,9,1200
700.431,7,8,1200
700.433,7,8,1200
700.434,0,1,1200
700.434,4,5,1200
700.435,11,12,1200
700.439,7,8,1200
700.440,10,11,1200
700.442,0,1,1200
700.443,7,8,1200
700.443,4,5,1200
700.443,5,6,1200
700.444,10,11,1200
700.445,3,4,1200
700.446,12,13,1200
700.446,14,15,1200
700.446,3,4,1200
700.447,7,8,1200
700.447,11,12,1200
700.448,2,3,1200
700.448,10,11,1200
700.449,4,5,1200
700.449,13,14,1200
700.449,3,4,1200
700.450,8,9,1200
700.450,5,6,1200
700.451,1,2,1200
700.452,13,14,1200
700.454,4,5,1200
700.454,3,4,1200
700.454,5,6,1200
700.455,4,5,1200
700.457,1,2,1200
700.457,2,3,1200
700.458,8,9,1200
700.459,12,13,1200
700.460,14,15,1200
700.461,0,1,1200
700.462,0,1,1200
700.463,4,5,1200
700.463,2,3,1200
700.464,11,12,1200
700.465,1,2,1200
700.465,6,7,1200
700.465,7,8,1200
700.466,9,10,1200
700.467,3,4,1200
700.468,5,6,1200
700.470,14,15,1200
700.472,3,4,1200
700.472,13,14,1200
700.473,8,9,1200
700.474,3,4,1200
700.474,15,0,1200
700.477,10,11,1200
700.478,2,3,1200
700.481,7,8,1200
700.482,8,9,1200
700.482,2,3,1200
700.482,13,14,1200
700.483,5,6,1200
700.483,9,10,1200
700.484,10,11,1200
700.485,15,0,1200
700.488,15,0,1200
700.490,2,3,1200
700.491,9,10,1200
700.495,4,5,1200
700.495,15,0,1200
700.500,0,1,1200
700.500,12,13,1200
700.503,8,9,1200
700.503,1,2,1200
700.503,4,5,1200
700.504,4,5,1200
700.504,6,7,1200
700.505,6,7,1200
700.507,6,7,1200
700.512,3,4,1200
700.512,14,15,1200
700.513,6,7,1200
700.513,9,10,1200
700.513,14,15,1200
700.513,11,12,1200
700.514,2,3,1200
700.516,13,14,1200
700.516,3,4,1200
700.516,10,11,1200
700.519,10,11,1200
700.519,11,12,1200
700.519,15,0,1200
700.522,5,6,1200
700.522,8,9,1200
700.524,0,1,1200
700.524,10,11,1200
700.525,0,1,1200
700.528,11,12,1200
700.529,8,9,1200
700.531,5,6,1200
700.531,5,6,1200
700.533,13,14,1200
700.533,14,15,1200
700.534,3,4,1200
700.534,13,14,1200
700.534,5,6,1200
700.535,7,8,1200
700.536,9,10,1200
700.537,15,0,1200
700.540,9,10,1200
700.540,5,6,1200
700.540,10,11,1200
700.543,6,7,1200
700.544,10,11,1200
700.544,8,9,1200
700.544,5,6,1200
700.548,4,5,1200
700.549,11,12,1200
700.549,0,1,1200
700.550,6,7,1200
700.550,6,7,1200
700.551,7,8,1200
700.551,3,4,1200
700.551,7,8,1200
700.552,9,10,1200
700.553,13,14,1200
700.555,2,3,1200
700.555,2,3,1200
700.555,1,2,1200
700.556,4,5,1200
700.556,3,4,1200
700.556,5,6,1200
700.556,14,15,1200
700.557,0,1,1200
700.558,14,15,1200
700.558,9,10,1200
700.559,10,11,1200
700.563,12,13,1200
700.565,9,10,1200
700.565,8,9,1200
700.567,14,15,1200
700.568,8,9,1200
700.568,6,7,1200
700.570,13,14,1200
700.570,7,8,1200
700.572,2,3,1200
700.573,7,8,1200
700.574,3,4,1200
700.574,3,4,1200
700.576,2,3,1200
700.576,0,1,1200
700.576,2,3,1200
700.577,9,10,1200
700.577,15,0,1200
700.578,12,13,1200
700.578,15,0,1200
700.578,8,9,1200
700.578,11,12,1200
700.579,11,12,1200
700.580,10,11,1200
700.580,3,4,1200
700.581,15,0,1200
700.581,3,4,1200
700.581,10,11,1200
700.582,13,14,1200
700.583,12,13,1200
700.583,1,2,1200
700.584,6,7,1200
700.584,11,12,1200
700.584,3,4,1200
700.585,9,10,1200
700.587,1,2,1200
700.588,9,10,1200
700.588,3,4,1200
700.589,6,7,1200
700.589,14,15,1200
700.591,9,10,1200
700.592,12,13,1200
700.592,9,10,1200
700.593,4,5,1200
700.593,6,7,1200
700.593,13,14,1200
700.594,12,13,1200
700.594,9,10,1200
700.595,11,12,1200
700.601,10,11,1200
700.605,9,10,1200
700.605,6,7,1200
700.606,6,7,1200
700.607,4,5,1200
700.607,8,9,1200
700.607,5,6,1200
700.607,13,14,1200
700.610,7,8,1200
700.612,6,7,1200
700.612,2,3,1200
700.613,13,14,1200
700.614,5,6,1200
700.617,6,7,1200
700.618,9,10,1200
700.619,15,0,1200
700.619,15,0,1200
700.619,12,13,1200
700.620,0,1,1200
700.621,1,2,1200
700.622,12,13,1200
700.623,15,0,1200
700.623,15,0,1200
700.624,12,13,1200
700.625,15,0,1200
700.626,10,11,1200
700.627,5,6,1200
700.627,14,15,1200
700.627,4,5,1200
700.630,3,4,1200
700.630,15,0,1200
700.632,3,4,1200
700.633,10,11,1200
700.633,15,0,1200
700.636,11,12,1200
700.638,2,3,1200
700.638,3,4,1200
700.638,6,7,1200
700.640,8,9,1200
700.641,7,8,1200
700.641,10,11,1200
700.642,10,11,1200
700.642,11,12,1200
700.642,8,9,1200
700.645,2,3,1200
700.646,3,4,1200
700.647,8,9,1200
700.648,7,8,1200
700.650,10,11,1200
700.651,14,15,1200
700.653,1,2,1200
700.654,13,14,1200
700.656,0,1,1200
700.656,6,7,1200
700.656,4,5,1200
700.657,3,4,1200
700.658,9,10,1200
700.658,11,12,1200
700.659,12,13,1200
700.660,5,6,1200
700.662,9,10,1200
700.662,11,12,1200
700.662,3,4,1200
700.664,7,8,1200
700.664,13,14,1200
700.664,14,15,1200
700.665,9,10,1200
700.665,11,12,1200
700.666,4,5,1200
700.668,1,2,1200
700.669,1,2,1200
700.669,11,12,1200
700.669,6,7,1200
700.669,8,9,1200
700.673,2,3,1200
700.674,9,10,1200
700.674,1,2,1200
700.675,15,0,1200
700.675,3,4,1200
700.676,15,0,1200
700.676,6,7,1200
700.676,8,9,1200
700.677,10,11,1200
700.678,14,15,1200
700.680,15,0,1200
700.681,8,9,1200
700.681,12,13,1200
700.681,5,6,1200
700.682,12,13,1200
700.683,10,11,1200
700.686,13,14,1200
700.687,8,9,1200
700.688,12,13,1200
700.689,9,10,1200
700.690,10,11,1200
700.690,15,0,1200
700.690,7,8,1200
700.691,11,12,1200
700.692,9,10,1200
700.692,0,1,1200
700.694,5,6,1200
700.695,5,6,1200
700.696,8,9,1200
700.698,9,10,1200
700.699,12,13,1200
700.699,4,5,1200
700.701,5,6,1200
700.701,2,3,1200
700.702,11,12,1200
700.705,5,6,1200
700.706,15,0,1200
700.706,13,14,1200
700.706,10,11,1200
700.706,9,10,1200
700.707,10,11,1200
700.709,1,2,1200
700.709,8,9,1200
700.712,12,13,1200
700.713,4,5,1200
700.714,6,7,1200
700.715,10,11,1200
700.715,13,14,1200
700.716,11,12,1200
700.716,7,8,1200
700.718,7,8,1200
700.719,14,15,1200
700.720,14,15,1200
700.720,15,0,1200
700.720,4,5,1200
700.720,6,7,1200
700.721,7,8,1200
700.721,12,13,1200
700.722,8,9,1200
700.723,9,10,1200
700.728,4,5,1200
700.728,0,1,1200
700.729,1,2,1200
700.729,8,9,1200
700.729,4,5,1200
700.729,0,1,1200
700.730,13,14,1200
700.732,2,3,1200
700.732,11,12,1200
700.732,13,14,1200
700.733,12,13,1200
700.734,7,8,1200
700.734,7,8,1200
700.735,14,15,1200
700.736,14,15,1200
700.736,12,13,1200
700.740,13,14,1200
700.740,12,13,1200
700.741,5,6,1200
700.742,13,14,1200
700.744,14,15,1200
700.744,13,14,1200
700.745,15,0,1200
700.746,12,13,1200
700.748,4,5,1200
700.749,1,2,1200
700.750,7,8,1200
700.751,6,7,1200
700.751,10,11,1200
700.752,8,9,1200
700.753,14,15,1200
700.754,14,15,1200
700.756,8,9,1200
700.758,0,1,1200
700.763,11,12,1200
700.764,14,15,1200
700.764,4,5,1200
700.764,2,3,1200
700.765,5,6,1200
700.767,14,15,1200
700.769,0,1,1200
700.773,5,6,1200
700.773,0,1,1200
700.775,13,14,1200
700.776,13,14,1200
700.777,15,0,1200
700.777,10,11,1200
700.778,13,14,1200
700.779,6,7,1200
700.779,5,6,1200
700.783,10,11,1200
700.784,3,4,1200
700.784,10,11,1200
700.786,9,10,1200
700.786,14,15,1200
700.788,8,9,1200
700.788,4,5,1200
700.788,10,11,1200
700.788,9,10,1200
700.790,4,5,1200
700.791,0,1,1200
700.792,4,5,1200
700.793,15,0,1200
700.795,9,10,1200
700.796,13,14,1200
700.797,13,14,1200
700.798,7,8,1200
700.800,10,11,1200
700.802,11,12,1200
700.803,10,11,1200
700.803,11,12,1200
700.804,11,12,1200
700.804,1,2,1200
700.805,0,1,1200
700.808,5,6,1200
700.808,2,3,1200
700.809,8,9,1200
700.810,13,14,1200
700.811,4,5,1200
700.811,14,15,1200
700.811,10,11,1200
700.812,2,3,1200
700.812,4,5,1200
700.814,13,14,1200
700.814,4,5,1200
700.815,12,13,1200
700.815,0,1,1200
700.815,8,9,1200
700.819,12,13,1200
700.821,11,12,1200
700.822,11,12,1200
700.823,12,13,1200
700.824,12,13,1200
700.826,1,2,1200
700.827,2,3,1200
700.828,13,14,1200
700.829,11,12,1200
700.831,2,3,1200
700.832,4,5,1200
700.833,6,7,1200
700.833,13,14,1200
700.836,10,11,1200
700.836,6,7,1200
700.838,8,9,1200
700.841,6,7,1200
700.842,2,3,1200
700.845,7,8,1200
700.846,11,12,1200
700.847,15,0,1200
700.849,15,0,1200
700.849,7,8,1200
700.850,9,10,1200
700.852,1,2,1200
700.852,7,8,1200
700.854,9,10,1200
700.855,8,9,1200
700.856,15,0,1200
700.857,8,9,1200
700.858,15,0,1200
700.861,15,0,1200
700.863,13,14,1200
700.863,12,13,1200
700.864,14,15,1200
700.866,4,5,1200
700.866,2,3,1200
700.867,6,7,1200
700.869,7,8,1200
700.871,5,6,1200
700.872,1,2,1200
700.873,3,4,1200
700.873,5,6,1200
700.873,10,11,1200
700.874,1,2,1200
700.874,12,13,1200
700.874,14,15,1200
700.875,15,0,1200
700.875,14,15,1200
700.876,9,10,1200
700.877,3,4,1200
700.877,1,2,1200
700.879,7,8,1200
700.880,11,12,1200
700.881,9,10,1200
700.882,3,4,1200
700.882,1,2,1200
700.884,13,14,1200
700.885,1,2,1200
700.885,5,6,1200
700.888,11,12,1200
700.889,2,3,1200
700.889,4,5,1200
700.891,1,2,1200
700.891,0,1,1200
700.891,14,15,1200
700.892,6,7,1200
700.894,0,1,1200
700.894,10,11,1200
700.895,4,5,1200
700.895,10,11,1200
700.896,15,0,1200
700.897,3,4,1200
700.898,10,11,1200
700.900,14,15,1200
700.903,13,14,1200
700.904,2,3,1200
700.904,14,15,1200
700.904,12,13,1200
700.906,5,6,1200
700.906,6,7,1200
700.906,5,6,1200
700.906,5,6,1200
700.908,12,13,1200
700.909,0,1,1200
700.910,7,8,1200
700.911,8,9,1200
700.914,6,7,1200
700.915,6,7,1200
700.916,8,9,1200
700.918,9,10,1200
700.918,5,6,1200
700.918,2,3,1200
700.919,1,2,1200
700.920,1,2,1200
700.921,9,10,1200
700.922,13,14,1200
700.922,8,9,1200
700.922,2,3,1200
700.925,15,0,1200
700.928,10,11,1200
700.928,11,12,1200
700.929,3,4,1200
700.929,4,5,1200
700.930,8,9,1200
700.930,6,7,1200
700.931,1,2,1200
700.931,3,4,1200
700.931,2,3,1200
700.932,1,2,1200
700.933,4,5,1200
700.933,7,8,1200
700.934,0,1,1200
700.934,10,11,1200
700.935,1,2,1200
700.937,0,1,1200
700.941,8,9,1200
700.941,11,12,1200
700.943,4,5,1200
700.944,1,2,1200
700.944,15,0,1200
700.944,6,7,1200
700.945,14,15,1200
700.945,0,1,1200
700.948,5,6,1200
700.948,13,14,1200
700.948,7,8,1200
700.949,14,15,1200
700.949,1,2,1200
700.949,2,3,1200
700.950,13,14,1200
700.950,14,15,1200
700.950,2,3,1200
700.951,5,6,1200
700.951,1,2,1200
700.952,3,4,1200
700.952,1,2,1200
700.953,1,2,1200
700.953,3,4,1200
700.954,3,4,1200
700.955,14,15,1200
700.955,14,15,1200
700.955,5,6,1200
700.956,14,15,1200
700.956,2,3,1200
700.957,7,8,1200
700.957,13,14,1200
700.959,6,7,1200
700.959,0,1,1200
700.959,8,9,1200
700.959,15,0,1200
700.962,6,7,1200
700.963,0,1,1200
700.963,15,0,1200
700.964,13,14,1200
700.965,8,9,1200
700.965,1,2,1200
700.966,15,0,1200
700.966,9,10,1200
700.966,6,7,1200
700.966,11,12,1200
700.967,8,9,1200
700.968,6,7,1200
700.968,2,3,1200
700.968,7,8,1200
700.968,0,1,1200
700.969,15,0,1200
700.969,12,13,1200
700.969,2,3,1200
700.970,11,12,1200
700.971,15,0,1200
700.971,12,13,1200
700.972,0,1,1200
700.973,15,0,1200
700.973,4,5,1200
700.973,2,3,1200
700.973,6,7,1200
700.974,12,13,1200
700.974,12,13,1200
700.976,13,14,1200
700.976,7,8,1200
700.976,6,7,1200
700.976,4,5,1200
700.976,1,2,1200
700.977,4,5,1200
700.978,0,1,1200
700.981,12,13,1200
700.981,13,14,1200
700.981,13,14,1200
700.981,1,2,1200
700.982,12,13,1200
700.983,10,11,1200
700.983,4,5,1200
700.985,14,15,1200
700.985,7,8,1200
700.986,6,7,1200
700.986,9,10,1200
700.987,12,13,1200
700.988,12,13,1200
700.988,13,14,1200
700.989,8,9,1200
700.992,13,14,1200
700.994,13,14,1200
700.995,11,12,1200
700.997,5,6,1200
700.998,13,14,1200
700.998,14,15,1200
701.001,15,0,1200
701.004,8,9,1200
701.004,1,2,1200
701.004,9,10,1200
701.004,9,10,1200
701.005,5,6,1200
701.007,7,8,1200
701.008,12,13,1200
701.011,3,4,1200
701.011,0,1,1200
701.012,5,6,1200
701.012,14,15,1200
701.012,10,11,1200
701.014,2,3,1200
701.014,13,14,1200
701.016,11,12,1200
701.017,12,6,1200
701.019,6,7,1200
701.021,14,15,1200
701.023,12,13,1200
701.024,15,0,1200
701.024,2,3,1200
701.025,7,8,1200
701.028,11,12,1200
701.031,12,13,1200
701.033,4,5,1200
701.034,2,3,1200
701.035,13,14,1200
701.036,15,0,1200
701.036,13,14,1200
701.037,1,2,1200
701.039,11,12,1200
701.040,14,15,1200
701.041,4,5,1200
701.042,7,8,1200
701.042,1,2,1200
701.043,14,15,1200
701.043,15,0,1200
701.043,3,4,1200
701.044,2,3,1200
701.044,7,8,1200
701.045,0,1,1200
701.045,2,3,1200
701.046,7,8,1200
701.046,1,2,1200
701.046,0,1,1200
701.047,8,9,1200
701.048,1,2,1200
701.049,3,4,1200
701.050,1,2,1200
701.054,6,7,1200
701.054,15,0,1200
701.054,4,5,1200
701.054,6,7,1200
701.056,12,13,1200
701.060,6,7,1200
701.060,10,11,1200
701.061,0,1,1200
701.063,15,0,1200
701.063,8,9,1200
701.065,6,7,1200
701.065,14,15,1200
701.066,12,13,1200
701.070,2,3,1200
701.071,8,9,1200
701.072,1,2,1200
701.072,15,0,1200
701.075,6,7,1200
701.075,4,5,1200
701.076,14,15,1200
701.076,13,14,1200
701.077,12,13,1200
701.078,5,6,1200
701.080,15,0,1200
701.080,0,1,1200
701.080,5,6,1200
701.082,8,9,1200
701.082,3,4,1200
701.083,3,4,1200
701.083,10,11,1200
701.084,12,13,1200
701.086,1,2,1200
701.086,10,11,1200
701.087,11,12,1200
701.087,10,11,1200
701.087,7,8,1200
701.090,2,3,1200
701.092,3,4,1200
701.094,2,3,1200
701.097,9,10,1200
701.097,8,9,1200
701.098,8,9,1200
701.098,3,4,1200
701.098,13,14,1200
701.099,14,15,1200
701.100,14,15,1200
701.100,2,3,1200
701.102,0,1,1200
701.102,15,0,1200
701.104,9,10,1200
701.104,2,3,1200
701.104,10,11,1200
701.105,6,7,1200
701.105,0,1,1200
701.105,12,13,1200
701.106,6,7,1200
701.106,7,8,1200
701.108,11,12,1200
701.108,14,15,1200
701.109,13,14,1200
701.109,1,2,1200
701.112,9,10,1200
701.112,8,9,1200
701.113,3,4,1200
701.114,13,14,1200
701.114,12,13,1200
701.115,8,9,1200
701.116,0,1,1200
701.116,3,4,1200
701.116,6,7,1200
701.117,11,12,1200
701.117,1,2,1200
701.117,3,4,1200
701.118,10,11,1200
701.120,1,2,1200
701.120,15,0,1200
701.120,10,11,1200
701.122,2,3,1200
701.122,11,12,1200
701.122,11,12,1200
701.124,13,14,1200
701.125,4,5,1200
701.126,7,5,1200
701.127,5,6,1200
701.127,12,13,1200
701.128,15,0,1200
701.129,13,14,1200
701.129,2,3,1200
701.130,1,2,1200
701.131,11,12,1200
701.131,11,12,1200
701.133,7,8,1200
701.134,15,0,1200
701.135,11,12,1200
701.139,13,14,1200
701.139,12,13,1200
701.140,6,7,1200
701.142,15,0,1200
701.145,14,15,1200
701.147,12,13,1200
701.149,12,13,1200
701.151,12,13,1200
701.151,13,14,1200
701.153,5,6,1200
701.155,14,15,1200
701.155,5,6,1200
701.156,15,0,1200
701.157,15,0,1200
701.158,12,13,1200
701.158,5,6,1200
701.159,9,10,1200
701.159,9,10,1200
701.159,9,10,1200
701.160,9,10,1200
701.161,11,12,1200
701.164,11,12,1200
701.164,11,12,1200
701.165,9,10,1200
701.168,4,5,1200
701.170,15,0,1200
701.171,0,1,1200
701.171,4,13,1200
701.173,7,8,1200
701.175,11,12,1200
701.178,1,2,1200
701.178,0,1,1200
701.178,12,13,1200
701.178,15,0,1200
701.180,0,1,1200
701.181,13,14,1200
701.181,15,0,1200
701.182,4,5,1200
701.182,5,6,1200
701.182,5,6,1200
701.185,15,0,1200
701.185,14,15,1200
701.186,2,3,1200
701.186,10,11,1200
701.188,6,7,1200
701.188,10,11,1200
701.189,11,12,1200
701.192,9,10,1200
701.192,15,0,1200
701.193,9,10,1200
701.195,13,14,1200
701.197,1,2,1200
701.197,9,10,1200
701.198,2,3,1200
701.202,10,11,1200
701.203,0,1,1200
701.205,3,4,1200
701.205,9,10,1200
701.206,11,12,1200
701.206,10,11,1200
701.207,9,10,1200
701.208,7,8,1200
701.208,2,3,1200
701.211,14,15,1200
701.212,1,2,1200
701.213,1,2,1200
701.215,14,15,1200
701.216,15,0,1200
701.217,14,15,1200
701.217,4,5,1200
701.218,14,15,1200
701.219,4,5,1200
701.219,6,7,1200
701.219,9,10,1200
701.219,7,8,1200
701.220,4,5,1200
701.222,11,12,1200
701.223,1,2,1200
701.223,2,3,1200
701.227,8,9,1200
701.228,11,12,1200
701.229,3,4,1200
701.229,9,10,1200
701.230,0,1,1200
701.230,12,13,1200
701.231,6,7,1200
701.231,14,15,1200
701.232,1,2,1200
701.232,3,4,1200
701.234,7,8,1200
701.234,2,3,1200
701.234,8,9,1200
701.235,1,2,1200
701.237,5,6,1200
701.238,10,11,1200
701.238,6,7,1200
701.240,7,8,1200
701.240,0,1,1200
701.241,7,8,1200
701.242,9,10,1200
701.244,1,2,1200
701.245,14,15,1200
701.248,5,6,1200
701.249,13,14,1200
701.250,4,5,1200
701.250,14,15,1200
701.251,14,15,1200
701.251,13,14,1200
701.252,11,12,1200
701.253,10,11,1200
701.254,4,5,1200
701.254,15,0,1200
701.254,7,8,1200
701.256,11,12,1200
701.258,4,5,1200
701.258,8,9,1200
701.258,0,1,1200
701.259,12,13,1200
701.261,2,3,1200
701.262,9,10,1200
701.263,2,3,1200
701.266,7,8,1200
701.267,7,8,1200
701.268,0,1,1200
701.268,9,10,1200
701.268,2,3,1200
701.270,5,6,1200
701.270,2,3,1200
701.272,11,12,1200
701.272,8,9,1200
701.273,13,14,1200
701.274,13,14,1200
701.275,2,3,1200
701.275,10,11,1200
701.276,9,10,1200
701.278,5,6,1200
701.279,12,13,1200
701.281,8,9,1200
701.281,13,14,1200
701.285,1,2,1200
701.287,9,10,1200
701.288,15,0,1200
701.289,8,9,1200
701.289,5,6,1200
701.289,3,4,1200
701.291,14,15,1200
701.292,7,8,1200
701.292,6,7,1200
701.295,7,8,1200
701.299,4,5,1200
701.299,13,14,1200
701.299,12,13,1200
701.300,14,15,1200
701.301,4,5,1200
701.303,0,1,1200
701.303,15,0,1200
701.305,8,9,1200
701.305,2,3,1200
701.306,9,10,1200
701.306,8,9,1200
701.307,9,10,1200
701.307,7,8,1200
701.307,1,2,1200
701.308,6,7,1200
701.308,2,3,1200
701.308,14,15,1200
701.309,3,4,1200
701.309,12,13,1200
701.311,15,0,1200
701.312,1,2,1200
701.314,4,5,1200
701.315,4,5,1200
701.315,11,12,1200
701.316,13,14,1200
701.319,1,2,1200
701.319,8,9,1200
701.320,5,6,1200
701.320,1,2,1200
701.321,0,1,1200
701.321,7,8,1200
701.322,11,12,1200
701.322,4,5,1200
701.322,13,14,1200
701.324,5,6,1200
701.324,9,10,1200
701.324,1,2,1200
701.324,1,2,1200
701.325,4,5,1200
701.327,11,12,1200
701.327,10,11,1200
701.327,4,5,1200
701.328,8,9,1200
701.330,11,12,1200
701.330,0,1,1200
701.330,1,2,1200
701.332,13,14,1200
